season,hitterTeam,ballpark,distance,speedOffBat,elevationAngle,horizAngle,apex
2012,BAL,Rogers Centre,427,114,21.7,105.8,66
2012,BAL,Rogers Centre,424,106,23.1,87.1,77
2012,TOR,Rogers Centre,415,106.4,24,101.2,76
2012,TOR,Rogers Centre,398,106.4,25,111.6,71
2012,TOR,Rogers Centre,382,98.8,30,106.4,93
2012,TOR,Rogers Centre,414,105.6,29,108.3,99
2012,BOS,Rogers Centre,414,104.1,28.9,103.3,101
2013,TOR,Rogers Centre,385,106,23.3,110.2,62
2013,TOR,Rogers Centre,371,98,31.1,68.4,92
2013,TB,Rogers Centre,395,105,22.9,102.7,65
2013,TB,Rogers Centre,376,100.7,34.1,64.2,111
2013,NYY,Rogers Centre,412,105.8,26.6,73.3,85
2013,TOR,Rogers Centre,386,105.6,37.4,64.5,143
2013,TOR,Rogers Centre,358,96.8,30.3,63.7,82
2013,TOR,Rogers Centre,451,114.6,23.6,75.4,82
2013,TOR,Rogers Centre,410,105.8,28,70.1,90
2013,TOR,Rogers Centre,423,111.1,26.2,114.8,82
2013,TOR,Rogers Centre,408,106.7,31.3,63.1,105
2013,TOR,Rogers Centre,437,115.4,24.8,64.6,78
2013,TOR,Rogers Centre,391,103.5,30.7,62.3,95
2013,BAL,Rogers Centre,383,99.4,28.3,105.5,85
2013,BAL,Rogers Centre,430,107.8,23.7,97.7,80
2013,TOR,Rogers Centre,416,106.6,26,74.5,84
2013,TOR,Rogers Centre,363,97.1,31,65.9,88
2013,TOR,Rogers Centre,415,109.1,23.8,73.3,72
2013,LAA,Rogers Centre,412,111.3,19.4,82.2,57
2013,LAA,Rogers Centre,454,109.8,25.2,94.3,97
2013,TOR,Rogers Centre,398,109.1,23.4,66.5,64
2013,TOR,Rogers Centre,386,110.5,23,123.1,58
2013,LAA,Rogers Centre,384,100,34,104.4,121
2013,LAA,Rogers Centre,356,98.7,36.4,60.6,115
2013,LAA,Rogers Centre,352,105.4,40.1,111.7,165
2013,LAA,Rogers Centre,342,93.8,34.2,121.7,90
2013,TOR,Rogers Centre,360,102.8,38.9,111.3,150
2013,NYY,Rogers Centre,427,105.7,24.9,95.3,86
2013,NYY,Rogers Centre,404,108.2,34.5,118.1,128
2013,NYY,Rogers Centre,378,108,21.9,113.2,55
2013,NYY,Rogers Centre,337,96.2,38.9,116.5,125
2013,NYY,Rogers Centre,391,101.5,29.9,69.4,93
2013,BOS,Rogers Centre,437,118.8,19.2,78.2,58
2013,BOS,Rogers Centre,386,103.2,33.1,68,116
2013,TOR,Rogers Centre,414,111.2,23.6,111.8,69
2013,OAK,Rogers Centre,425,114.6,24.7,120,73
2013,OAK,Rogers Centre,418,105.8,22.5,93.4,72
2013,TOR,Rogers Centre,423,110.9,18.9,92.7,59
2013,TOR,Rogers Centre,383,102.2,29.9,61.9,87
2013,OAK,Rogers Centre,364,98,33.9,66.5,106
2013,OAK,Rogers Centre,347,102.7,23.7,53.4,53
2013,TOR,Rogers Centre,424,103.8,26.2,91.6,92
2013,OAK,Rogers Centre,420,110.2,25.2,68.7,77
2013,TOR,Rogers Centre,416,108.8,32.4,116.8,117
2013,OAK,Rogers Centre,408,104.9,30.9,68.3,104
2013,OAK,Rogers Centre,400,104.3,28.5,67.5,88
2013,OAK,Rogers Centre,367,96.6,32.5,110.9,97
2013,OAK,Rogers Centre,367,108,21.9,121.1,51
2013,HOU,Rogers Centre,421,105.1,27.6,78.3,96
2013,HOU,Rogers Centre,428,104.1,27.2,90,99
2013,HOU,Rogers Centre,419,104.9,28.1,102.8,98
2013,TOR,Rogers Centre,404,108.5,25.9,116.9,75
2013,HOU,Rogers Centre,389,99.9,27.6,76.9,84
2013,TOR,Rogers Centre,379,105.2,23.8,113.2,61
2013,TOR,Rogers Centre,373,98.1,32.6,69.8,102
2013,TOR,Rogers Centre,414,105.1,25,79.5,80
2013,TOR,Rogers Centre,398,101.8,26.6,77.7,83
2013,HOU,Rogers Centre,387,99.4,31.9,74.2,106
2013,TOR,Rogers Centre,367,107.6,21.8,117.9,52
2013,TOR,Rogers Centre,363,111.6,19.8,121.5,45
2013,TOR,Rogers Centre,361,96.7,31.2,114.5,88
2013,LAD,Rogers Centre,422,109.3,29.3,114.5,100
2013,LAD,Rogers Centre,371,97.9,32.9,106.1,109
2013,LAD,Rogers Centre,430,108.4,21.4,89.3,71
2013,TOR,Rogers Centre,410,102.9,30.1,101.8,108
2013,LAD,Rogers Centre,410,103.9,28.1,104,94
2013,TOR,Rogers Centre,383,111.3,20.6,67.5,51
2013,TOR,Rogers Centre,372,103.4,24.7,64.7,63
2013,LAD,Rogers Centre,359,110.2,20.6,53.6,46
2013,LAD,Rogers Centre,428,108.4,22,85.1,72
2013,LAD,Rogers Centre,399,105.7,32,59.6,104
2013,TB,Rogers Centre,411,103.1,33.1,75.7,123
2013,TB,Rogers Centre,410,106.6,35,66.8,134
2013,TB,Rogers Centre,351,97.4,27.4,62.7,67
2013,TOR,Rogers Centre,387,99.4,30.6,107.1,96
2013,TB,Rogers Centre,442,112.2,30.9,110.2,124
2013,TOR,Rogers Centre,429,108.4,29.3,107.6,107
2013,TOR,Rogers Centre,424,103.4,27.9,90.9,102
2013,TB,Rogers Centre,412,102,27.3,84.7,93
2013,TOR,Rogers Centre,409,102.4,30.3,100.9,108
2013,TB,Rogers Centre,402,102,26.6,79.5,85
2013,TOR,Rogers Centre,391,112.6,20.3,110.6,52
2013,TB,Rogers Centre,381,103.9,24.7,68.2,66
2013,MIN,Rogers Centre,426,105.5,26.5,98.7,93
2013,TOR,Rogers Centre,422,105.3,27.6,78.7,97
2013,TOR,Rogers Centre,402,104.1,30.1,111.4,99
2013,MIN,Rogers Centre,399,107.3,23.7,71.2,67
2013,TOR,Rogers Centre,396,106.1,28.9,122.4,84
2013,MIN,Rogers Centre,402,102.3,32,110.7,107
2013,TOR,Rogers Centre,421,104.1,25.5,94.3,87
2013,DET,Rogers Centre,445,109.8,22.9,94.2,81
2013,DET,Rogers Centre,411,106.3,24.2,102.9,74
2013,DET,Rogers Centre,399,103.7,27.2,70.9,82
2013,TOR,Rogers Centre,418,110.2,18.9,87.7,58
2013,DET,Rogers Centre,414,102.3,28.3,82.8,99
2013,TOR,Rogers Centre,434,113.9,25.5,115.5,81
2013,DET,Rogers Centre,430,105.8,25,93.6,88
2013,TOR,Rogers Centre,380,102.1,25,72,68
2013,DET,Rogers Centre,357,95.7,31.9,65.5,89
2013,TOR,Rogers Centre,390,99.9,32.6,105.4,111
2013,BAL,Rogers Centre,388,109.3,23.7,58.4,61
2013,BAL,Rogers Centre,366,107.2,22,61,51
2013,TOR,Rogers Centre,350,96.8,39,69.7,132
2013,BAL,Rogers Centre,416,113.9,24.3,121.2,69
2013,TOR,Rogers Centre,397,104.9,28.1,64.5,84
2013,TOR,Rogers Centre,352,102.8,24.5,126.7,56
2013,TOR,Rogers Centre,413,105.9,36.1,113.6,136
2013,TOR,Rogers Centre,410,108.8,24.7,68.9,73
2013,BAL,Rogers Centre,407,106.7,30.2,62.1,97
2013,BAL,Rogers Centre,389,103.9,26.7,114.1,75
2013,BAL,Rogers Centre,382,108.2,24.3,123.9,62
2013,TOR,Rogers Centre,366,97,35.5,67.9,113
2013,TOR,Rogers Centre,408,103.4,28.6,74.7,95
2013,COL,Rogers Centre,373,101.7,28.8,57.9,77
2013,TOR,Rogers Centre,415,113.7,24.6,122.8,70
2013,TOR,Rogers Centre,385,107.8,23.1,114.2,60
2013,TOR,Rogers Centre,383,102,25.8,108.8,72
2013,TEX,Rogers Centre,426,106,25.7,80.7,88
2013,TEX,Rogers Centre,422,105.9,23.9,83.5,79
2013,TOR,Rogers Centre,420,103.9,27,97.7,94
2013,TEX,Rogers Centre,361,97.8,31.4,59.6,85
2013,TEX,Rogers Centre,440,113.9,25,110.6,83
2013,TOR,Rogers Centre,413,109.3,28.5,58.8,88
2013,ATL,Rogers Centre,427,113.9,22,106.7,67
2013,ATL,Rogers Centre,427,104.7,28.5,83.6,106
2013,ATL,Rogers Centre,423,108.9,27.4,68.7,91
2013,ATL,Rogers Centre,416,112,22.4,71.7,65
2013,TOR,Rogers Centre,410,105.8,26.6,108.1,84
2013,TOR,Rogers Centre,430,107.1,24.4,97,84
2013,TOR,Rogers Centre,413,105,30.9,107.5,111
2013,ATL,Rogers Centre,413,105.2,27.6,73.9,92
2013,TOR,Rogers Centre,398,107.6,25.9,62.3,73
2013,BAL,Rogers Centre,410,108.8,21.4,100.2,63
2013,BAL,Rogers Centre,446,118.4,25.1,119.6,81
2013,BAL,Rogers Centre,419,109.4,27.2,113.5,88
2013,TOR,Rogers Centre,403,106.7,27.2,64.9,82
2013,TOR,Rogers Centre,422,115.7,19.6,102.5,57
2013,BAL,Rogers Centre,414,104.4,30.9,104.2,113
2013,TOR,Rogers Centre,407,105,23.2,81.4,71
2013,BAL,Rogers Centre,403,104.9,32.6,112.3,115
2013,TOR,Rogers Centre,403,105.2,23.4,101.7,70
2013,BAL,Rogers Centre,400,105.8,30.5,60,95
2013,BAL,Rogers Centre,364,99.1,27.8,115.8,73
2013,BAL,Rogers Centre,423,108.2,24.5,76.8,79
2013,BAL,Rogers Centre,402,114.7,22.4,123.7,59
2013,BAL,Rogers Centre,390,109.2,25.1,54.2,66
2013,TOR,Rogers Centre,369,101.8,25.9,116.2,66
2013,TOR,Rogers Centre,348,107.8,21,129.3,45
2013,TOR,Rogers Centre,428,110.4,30,115.2,106
2013,TOR,Rogers Centre,385,99.7,30.3,107.8,95
2013,TOR,Rogers Centre,465,118.1,25.1,69.8,91
2013,TB,Rogers Centre,419,102.6,28,88,100
2013,TB,Rogers Centre,415,103.8,30.5,101.6,112
2013,TB,Rogers Centre,377,107.7,22.9,118.5,57
2013,TOR,Rogers Centre,409,109.7,33.4,110,138
2013,TOR,Rogers Centre,404,110.7,22.5,69.4,62
2013,SF,Rogers Centre,425,106.4,27.1,77.6,94
2013,SF,Rogers Centre,397,100.3,29.8,101.4,100
2013,TOR,Rogers Centre,445,109.8,26.4,101.6,97
2013,TOR,Rogers Centre,423,103,29.8,90.2,112
2013,SEA,Rogers Centre,418,108,22.7,79.6,71
2013,SEA,Rogers Centre,388,101.2,27,73.6,80
2013,SEA,Rogers Centre,378,102.6,25.5,67.5,68
2013,SEA,Rogers Centre,412,106.2,31.2,68.5,110
2013,SEA,Rogers Centre,375,102.3,25.6,66.8,68
2013,TOR,Rogers Centre,413,104.9,22.9,94.9,73
2013,BOS,Rogers Centre,472,113.5,23.1,90.5,92
2013,BOS,Rogers Centre,467,112.4,29.5,96.4,133
2013,BOS,Rogers Centre,422,107.4,25.9,104.7,86
2013,BOS,Rogers Centre,405,102.9,29.4,74.6,99
2013,BOS,Rogers Centre,386,102.8,32.1,60.7,100
2013,BOS,Rogers Centre,444,108.1,26.6,82.7,101
2013,TOR,Rogers Centre,427,112.1,32.7,119.3,123
2013,TOR,Rogers Centre,424,106.2,23.7,95.7,79
2013,BOS,Rogers Centre,417,102.7,28.7,84.1,103
2013,BOS,Rogers Centre,416,102.7,27.6,95.9,96
2013,TOR,Rogers Centre,434,109.4,21.1,91.9,71
2013,NYY,Rogers Centre,369,101.5,28.9,124.5,76
2013,NYY,Rogers Centre,343,98.6,26.6,125.6,61
2013,TOR,Rogers Centre,455,110.9,22.9,91.4,85
2013,TOR,Rogers Centre,424,115.3,21,106.6,62
2013,NYY,Rogers Centre,419,105.7,22.7,93.5,74
2013,NYY,Rogers Centre,412,106.9,26,108.4,81
2013,NYY,Rogers Centre,370,98.9,29.2,114,81
2013,CHW,Rogers Centre,446,109,26,98.1,97
2013,CHW,Rogers Centre,427,105.2,26.5,83.2,94
2013,TOR,Rogers Centre,440,106.4,26.7,88.1,101
2013,TOR,Rogers Centre,416,106.6,22.8,81.9,72
2013,CHW,Rogers Centre,407,102.8,32.1,101.4,120
2013,TOR,Rogers Centre,391,102,25.1,77.1,73
2013,TOR,Rogers Centre,387,101.9,29.3,66.2,88
2013,BOS,Rogers Centre,460,115.7,20.8,96.3,74
2013,BOS,Rogers Centre,449,110.1,28.7,101.5,115
2013,BOS,Rogers Centre,412,103.8,24,95.4,77
2013,BOS,Rogers Centre,402,104.7,23.9,102.2,71
2013,BOS,Rogers Centre,395,104.2,31.8,63,104
2013,BOS,Rogers Centre,343,97.1,27.7,56.8,65
2013,TOR,Rogers Centre,468,113.1,23.9,85,94
2013,TOR,Rogers Centre,416,102.6,26.1,89.4,90
2013,TOR,Rogers Centre,423,111.9,22.7,73.9,69
2013,TOR,Rogers Centre,412,104.4,23.3,84.9,74
2013,BOS,Rogers Centre,401,106.6,24.7,70.7,71
2013,BOS,Rogers Centre,376,111.7,20.2,115.3,48
2013,TOR,Rogers Centre,460,111.7,27.4,99.6,111
2013,CLE,Rogers Centre,442,113.3,25.3,109.3,86
2013,TOR,Rogers Centre,430,108.8,30.5,107.8,117
2013,CLE,Rogers Centre,419,111,26.2,117,80
2013,TOR,Rogers Centre,411,107.5,34.2,71.6,138
2013,TOR,Rogers Centre,371,104.8,38,116,145
2013,TOR,Rogers Centre,365,111.1,20.3,122.3,46
2013,CLE,Rogers Centre,457,112.2,24.9,99.5,94
2013,TOR,Rogers Centre,393,110.9,23,119.2,60
2013,TOR,Rogers Centre,373,98.4,31.9,68.6,97
2013,CLE,Rogers Centre,370,98.7,34.3,67.7,111
2014,BAL,Rogers Centre,394,101.4,33.4,106.5,118
2014,BAL,Rogers Centre,428,108.7,27.1,108.2,91
2014,TOR,Rogers Centre,442,110.9,27,106.1,98
2014,SEA,Rogers Centre,423,103.6,28.4,84.4,104
2014,SEA,Rogers Centre,388,107.8,22,71.6,58
2014,SEA,Rogers Centre,386,108.7,23.8,120.2,61
2014,TOR,Rogers Centre,436,110.1,27,106.7,96
2014,TOR,Rogers Centre,403,105.7,30.2,63.7,97
2014,TOR,Rogers Centre,437,108.4,27.6,102.6,102
2014,SEA,Rogers Centre,433,111.1,29.7,114,107
2014,TOR,Rogers Centre,423,105.7,23.1,90,77
2014,SEA,Rogers Centre,418,107.7,20.6,87.3,65
2014,TOR,Rogers Centre,405,102.1,31.2,102.1,112
2014,TOR,Rogers Centre,394,103.2,31.6,111.9,106
2014,TB,Rogers Centre,382,102.1,35.3,116.4,120
2014,TB,Rogers Centre,380,101.3,33.7,117.1,109
2014,TOR,Rogers Centre,368,98.4,32.2,115.2,96
2014,TOR,Rogers Centre,363,107.2,22.6,123.9,53
2014,TOR,Rogers Centre,443,110.8,28.7,106.7,110
2014,TOR,Rogers Centre,416,105.4,23,95.3,74
2014,TB,Rogers Centre,400,104.4,29.2,113.3,92
2014,TB,Rogers Centre,365,104.2,23.4,116.4,57
2014,CHC,Rogers Centre,389,101.6,30.5,68.4,96
2014,TOR,Rogers Centre,414,112.2,25.9,123.3,75
2014,TOR,Rogers Centre,422,104.4,27.2,99.3,94
2014,TOR,Rogers Centre,421,110.1,27.6,62.6,87
2014,TOR,Rogers Centre,415,111.3,23.9,112.6,70
2014,NYY,Rogers Centre,360,101.8,24.9,61.5,60
2014,TOR,Rogers Centre,422,115.5,23.5,119.7,67
2014,NYY,Rogers Centre,425,106.3,26.4,78.5,91
2014,TOR,Rogers Centre,421,113.6,25.1,120.4,74
2014,NYY,Rogers Centre,361,106.3,22,61.6,51
2014,TOR,Rogers Centre,416,103.5,25.5,95.7,85
2014,TOR,Rogers Centre,399,106.6,25,111.1,72
2014,BOS,Rogers Centre,451,115,31.1,119,118
2014,TOR,Rogers Centre,419,103.2,29.8,100.6,106
2014,BOS,Rogers Centre,397,100.1,29.1,79.5,96
2014,BOS,Rogers Centre,390,101.9,34.7,117.4,114
2014,BOS,Rogers Centre,404,106.5,29.4,119.2,90
2014,BOS,Rogers Centre,367,97.9,32.7,114.7,98
2014,TOR,Rogers Centre,372,102.5,25.8,63.6,67
2014,TB,Rogers Centre,411,104.5,28.6,106.3,96
2014,TB,Rogers Centre,404,104.4,28.8,110.7,92
2014,TOR,Rogers Centre,385,101.8,26.1,108.4,74
2014,DET,Rogers Centre,421,105.4,22.9,89.6,76
2014,DET,Rogers Centre,402,103.2,27.1,105.1,86
2014,BAL,Rogers Centre,404,103.5,31.3,103.3,116
2014,TOR,Rogers Centre,385,103.9,33.8,70.4,126
2014,BAL,Rogers Centre,415,107.7,28.2,114.2,90
2014,TOR,Rogers Centre,414,108.4,29.4,118.9,94
2014,BAL,Rogers Centre,419,108.3,23.5,77.4,73
2014,BAL,Rogers Centre,392,114,21.6,122.2,54
2014,TOR,Rogers Centre,390,103.7,27.6,65,79
2014,BAL,Rogers Centre,388,104.1,27,115.8,76
2014,TOR,Rogers Centre,390,100.1,32.3,75.1,111
2014,BOS,Rogers Centre,425,110.5,31.7,63.4,116
2014,TOR,Rogers Centre,397,111.2,19.9,103.6,54
2014,BOS,Rogers Centre,430,108.3,22.5,95.9,74
2014,TOR,Rogers Centre,398,110,23.7,63.2,64
2014,TOR,Rogers Centre,387,104.2,27.1,62.5,75
2014,BOS,Rogers Centre,376,99.6,27.7,69.5,77
2014,BOS,Rogers Centre,425,104.7,24.6,88.1,84
2014,BOS,Rogers Centre,406,106.4,22.7,101.1,67
2014,BOS,Rogers Centre,372,97,32,72,98
2014,BOS,Rogers Centre,355,96.9,30.6,59.9,80
2014,TOR,Rogers Centre,401,102.1,30.3,74.2,102
2014,TOR,Rogers Centre,397,100.4,28.5,78.8,92
2014,TOR,Rogers Centre,403,103.4,27.7,73.5,88
2014,TEX,Rogers Centre,392,111,22.8,119.8,59
2014,TEX,Rogers Centre,377,113.1,19.7,114.9,47
2014,TOR,Rogers Centre,434,108,23.6,96.6,80
2014,TOR,Rogers Centre,414,111.6,25.1,119.5,72
2014,TOR,Rogers Centre,387,101,32.1,66,101
2014,TOR,Rogers Centre,450,111.8,24,100.4,85
2014,TOR,Rogers Centre,399,108.2,22.5,72.9,62
2014,CHW,Rogers Centre,409,103.1,31.3,108.6,107
2014,TOR,Rogers Centre,419,106,22.9,95.4,73
2014,CHW,Rogers Centre,416,105.7,31.1,110.6,109
2014,TOR,Rogers Centre,433,112.8,25.7,113.9,82
2014,CHW,Rogers Centre,428,113.2,26.1,118.4,81
2014,CHW,Rogers Centre,412,101.1,29.2,86.7,103
2014,TOR,Rogers Centre,409,101.6,29.3,98.9,102
2014,TOR,Rogers Centre,402,109.3,23.3,111,65
2014,CHW,Rogers Centre,381,104,26.2,62.2,70
2014,CHW,Rogers Centre,374,99.9,34.3,119.3,106
2014,TOR,Rogers Centre,412,110.8,25.7,60.8,75
2014,NYY,Rogers Centre,378,109.3,21.2,67,52
2014,TOR,Rogers Centre,386,104.8,26.7,61.9,73
2014,NYY,Rogers Centre,369,100.3,36.8,108.8,134
2014,NYY,Rogers Centre,353,98.7,28.3,123.8,69
2014,TOR,Rogers Centre,424,106,22.9,90.3,77
2014,NYY,Rogers Centre,411,101.2,28.1,90.2,98
2014,MIN,Rogers Centre,410,109.8,26.5,119.4,78
2014,MIN,Rogers Centre,376,98.5,35.2,109.8,117
2014,MIN,Rogers Centre,397,100.9,27.2,78.5,85
2014,MIN,Rogers Centre,374,101.4,34.5,116.6,114
2014,TOR,Rogers Centre,373,98,30.2,69.9,88
2014,TOR,Rogers Centre,363,97.9,29.3,115.7,79
2014,STL,Rogers Centre,419,103.5,25.4,87.8,87
2014,STL,Rogers Centre,394,107.7,25.4,118.3,70
2014,STL,Rogers Centre,432,107.1,23,91.6,79
2014,TOR,Rogers Centre,422,113.5,18.4,84.3,55
2014,TOR,Rogers Centre,367,98.4,34.9,110,116
2014,TOR,Rogers Centre,399,115.5,19,106.5,49
2014,TOR,Rogers Centre,362,98.1,36.5,68.8,124
2014,KC,Rogers Centre,423,105.8,25.1,98.7,84
2014,TOR,Rogers Centre,402,100.9,28.2,80.8,93
2014,KC,Rogers Centre,389,100.3,32.2,75,110
2014,TOR,Rogers Centre,442,111.5,29.9,109.3,116
2014,TOR,Rogers Centre,420,108.5,32.6,110.9,126
2014,KC,Rogers Centre,394,105,29.7,120.9,88
2014,TOR,Rogers Centre,372,109.2,21.6,119.1,51
2014,TB,Rogers Centre,378,111,20.9,116.9,51
2014,TOR,Rogers Centre,431,112.5,29.4,120.9,100
2014,TOR,Rogers Centre,409,107.3,22.1,100.1,66
2014,TOR,Rogers Centre,408,106.4,22.8,100.7,69
2014,TB,Rogers Centre,425,112.3,19.2,84.6,59
2014,TOR,Rogers Centre,411,109.9,26.3,119.5,77
2014,TB,Rogers Centre,405,105.7,31.7,63.3,106
2014,TOR,Rogers Centre,404,103.3,29.4,108,96
2014,TB,Rogers Centre,397,99.9,31,79.4,106
2014,TOR,Rogers Centre,373,97.9,30.1,110.6,87
2014,OAK,Rogers Centre,448,108.7,25.5,84.3,95
2014,TOR,Rogers Centre,405,107.1,32.3,120.3,108
2014,OAK,Rogers Centre,417,102.4,27.1,88.2,94
2014,TOR,Rogers Centre,368,97.9,30.4,114.2,86
2014,OAK,Rogers Centre,384,101.1,32.8,67.1,108
2014,TOR,Rogers Centre,379,101.6,31,119.6,91
2014,TOR,Rogers Centre,430,111.6,27.9,116.6,93
2014,TOR,Rogers Centre,414,104.7,22.8,87.2,73
2014,TOR,Rogers Centre,392,102.1,32,111.1,107
2014,CLE,Rogers Centre,368,98.5,29.9,64.8,83
2014,CLE,Rogers Centre,444,111,26.1,75.6,94
2014,CLE,Rogers Centre,357,98,27.6,64.1,70
2014,TOR,Rogers Centre,448,109.8,27.4,79.3,106
2014,TOR,Rogers Centre,448,110,27.8,101.7,109
2014,TOR,Rogers Centre,425,107.5,30.1,107.8,111
2014,LAA,Rogers Centre,418,109.6,23.3,105.4,71
2014,LAA,Rogers Centre,390,105.6,24.1,70.2,66
2014,LAA,Rogers Centre,468,116.9,21.9,99,80
2014,LAA,Rogers Centre,372,109.2,21.7,119.9,52
2014,LAA,Rogers Centre,442,108.3,23.7,92.3,85
2014,TOR,Rogers Centre,391,112.3,22.3,59.3,57
2014,TOR,Rogers Centre,455,112.5,26.9,104.4,103
2014,TOR,Rogers Centre,431,108.9,22.8,97.3,76
2014,TOR,Rogers Centre,415,107.6,29.4,114.5,97
2014,PHI,Rogers Centre,390,103.8,24.9,107.5,70
2014,TOR,Rogers Centre,369,102.5,37.4,64.1,135
2014,TOR,Rogers Centre,345,94.1,34.2,116.1,97
2014,TOR,Rogers Centre,426,104.8,28.4,97.9,105
2014,TOR,Rogers Centre,407,106.3,33.7,110.9,128
2014,TOR,Rogers Centre,362,109.5,21.3,53.3,48
2014,TOR,Rogers Centre,416,107.2,25.2,105.5,80
2014,TOR,Rogers Centre,467,112.2,23.9,88.2,95
2014,BOS,Rogers Centre,418,103.6,28.6,80.5,102
2014,BOS,Rogers Centre,406,101.4,27.6,97.8,92
2014,TOR,Rogers Centre,371,98.5,32.9,112.8,102
2014,TOR,Rogers Centre,434,111.8,31.2,64.8,117
2014,BOS,Rogers Centre,404,111.8,22.8,65.1,62
2014,TOR,Rogers Centre,419,104.5,28.6,78.7,102
2014,TOR,Rogers Centre,419,104.3,30.9,79.6,118
2014,BAL,Rogers Centre,417,115.8,21.9,114.8,61
2014,BAL,Rogers Centre,448,115,26,112.6,89
2014,BAL,Rogers Centre,444,107,27,89.7,105
2014,BAL,Rogers Centre,410,106.6,33.4,109.6,128
2014,TOR,Rogers Centre,401,104.8,28.6,67,89
2014,TOR,Rogers Centre,400,108.4,22.9,108.4,64
2014,TOR,Rogers Centre,396,100.2,29.9,77.7,100
2014,BAL,Rogers Centre,361,97.4,31.2,117.4,86
2014,TOR,Rogers Centre,447,109.1,23.8,88.1,88
2014,TOR,Rogers Centre,421,103.6,26,91.5,91
2014,BAL,Rogers Centre,399,100.8,32,100.9,115
2014,TOR,Rogers Centre,384,105.1,23.1,71.9,61
2014,TOR,Rogers Centre,445,108.4,27.5,81.9,107
2014,HOU,Rogers Centre,426,106.3,23.1,86.9,78
2014,HOU,Rogers Centre,424,109,23,79.2,73
2014,HOU,Rogers Centre,405,102.8,25.3,81.1,80
2014,TOR,Rogers Centre,411,102.6,30.2,100.1,109
2014,HOU,Rogers Centre,404,105,23.7,78.5,71
2014,TOR,Rogers Centre,416,103.5,28.6,100,101
2014,TOR,Rogers Centre,415,107.7,25.2,107.4,78
2014,TOR,Rogers Centre,410,102.8,30.4,101.5,109
2014,NYY,Rogers Centre,374,105.1,24.1,62.7,61
2014,TOR,Rogers Centre,402,104.5,24.5,76.8,74
2014,TOR,Rogers Centre,377,104.4,26.2,121.1,68
2014,TOR,Rogers Centre,400,104.4,24.1,77.5,72
2015,TOR,Rogers Centre,431,112.1,26.5,65.7,86
2015,TOR,Rogers Centre,411,109.5,27,119.2,81
2015,TB,Rogers Centre,404,102.4,25.8,80.5,82
2015,TB,Rogers Centre,420,102.6,28.1,91.6,102
2015,TOR,Rogers Centre,414,102.7,32.5,99,124
2015,TOR,Rogers Centre,393,102.9,36.8,105.3,143
2015,TOR,Rogers Centre,364,105.3,22.7,116.9,54
2015,TOR,Rogers Centre,425,109.1,27.4,110.1,92
2015,TOR,Rogers Centre,421,108.3,20.9,94.1,66
2015,TOR,Rogers Centre,419,105.6,22.6,92.4,74
2015,TB,Rogers Centre,392,103.6,30.3,116.9,93
2015,TOR,Rogers Centre,378,103.4,25.3,114,67
2015,TOR,Rogers Centre,419,115.8,23.6,122.2,67
2015,TOR,Rogers Centre,404,114.8,22.5,122.6,60
2015,TOR,Rogers Centre,392,110.1,24.1,122.8,63
2015,NYY,Rogers Centre,391,101.6,27,74.1,82
2015,NYY,Rogers Centre,375,106.3,23.3,63.9,58
2015,NYY,Rogers Centre,422,108.2,20.5,88.7,66
2015,TOR,Rogers Centre,356,102.1,25.4,124.8,60
2015,BOS,Rogers Centre,448,110.3,27.5,77.9,106
2015,TOR,Rogers Centre,437,113.6,19.2,94.6,62
2015,TOR,Rogers Centre,412,115.1,23.2,122.2,64
2015,BOS,Rogers Centre,400,109.2,25,118.4,70
2015,BAL,Rogers Centre,438,109.8,27.8,72.7,99
2015,TOR,Rogers Centre,413,110.3,24.7,114.4,72
2015,TOR,Rogers Centre,404,101.4,28.8,101.7,95
2015,BAL,Rogers Centre,379,99.4,27.4,107.7,78
2015,TOR,Rogers Centre,377,102.6,38.7,117.4,139
2015,TOR,Rogers Centre,424,111.3,25.7,114.3,80
2015,BAL,Rogers Centre,439,113,19.8,94.7,65
2015,BAL,Rogers Centre,420,107,25.8,104.9,84
2015,BAL,Rogers Centre,417,114.8,23.9,57.9,67
2015,BAL,Rogers Centre,354,94.5,33.3,111.1,97
2015,CLE,Rogers Centre,426,106.3,23.8,84.9,80
2015,CLE,Rogers Centre,416,103.8,25.5,82.9,85
2015,TOR,Rogers Centre,396,102.3,31.1,69.8,102
2015,CLE,Rogers Centre,369,98.4,27.9,69.1,76
2015,TOR,Rogers Centre,428,108.7,27.4,108.3,94
2015,TOR,Rogers Centre,398,103.3,24.9,76.9,74
2015,TOR,Rogers Centre,385,105,25,114.3,67
2015,TOR,Rogers Centre,385,103.4,26.2,113.5,72
2015,TOR,Rogers Centre,403,101.5,28.8,77.9,95
2015,TOR,Rogers Centre,391,102.6,30.2,114.7,93
2015,TOR,Rogers Centre,389,99.1,31.9,76.3,106
2015,TOR,Rogers Centre,371,109.2,21.6,120,51
2015,TOR,Rogers Centre,444,115.7,28.5,121.6,97
2015,TOR,Rogers Centre,423,107.6,25.2,103.5,83
2015,DET,Rogers Centre,407,104.9,25.6,104.6,79
2015,DET,Rogers Centre,366,98.7,35.3,64.5,113
2015,TOR,Rogers Centre,353,95.4,33.5,115.3,96
2015,TOR,Rogers Centre,433,107.6,25.1,99.1,87
2015,NYY,Rogers Centre,412,106.7,28.9,66,93
2015,NYY,Rogers Centre,402,107.1,29,57.8,86
